1 2 1
1 3 1
1 4 1
5 6 1
5 7 1
5 8 1
5 9 1
5 2 1
5 10 1
5 11 1
12 13 1
12 14 1
12 4 1
12 15 1
12 16 1
12 17 1
15 17 1
15 3 1
15 13 1
15 4 1
8 11 1
8 9 1
16 18 1
16 19 1
16 20 1
16 13 1
16 14 1
16 4 1
16 21 1
16 17 1
9 6 1
9 7 1
9 22 1
9 17 1
9 11 1
2 17 1
2 6 1
10 20 1
22 17 1
22 19 1
21 18 1
21 17 1
21 19 1
17 18 1
17 19 1
17 14 1
17 7 1
17 4 1
17 11 1
11 18 1
11 19 1
11 6 1
11 7 1
18 19 1
18 20 1
19 23 1
19 13 1
19 7 1
3 13 1
13 14 1
13 4 1
14 4 1
6 7 1
18 20 10
18 3 10
18 4 10
18 7 10
18 24 10
18 16 10
18 2 10
18 22 10
18 11 10
19 8 10
19 17 10
19 22 10
19 21 10
20 4 10
20 7 10
20 24 10
20 16 10
20 2 10
20 22 10
20 11 10
23 24 10
23 3 10
23 11 10
23 7 10
3 13 10
3 4 10
13 24 10
13 14 10
13 21 10
14 8 10
14 9 10
4 7 10
4 24 10
4 16 10
4 2 10
4 22 10
4 11 10
7 16 10
7 2 10
7 22 10
7 11 10
8 22 10
24 9 10
24 2 10
24 11 10
2 22 10
10 17 10
10 21 10
22 11 10
21 17 10
18 24 11
18 20 11
18 11 11
18 7 11
18 4 11
19 10 11
19 21 11
20 4 11
20 7 11
20 24 11
20 16 11
20 9 11
20 2 11
20 22 11
23 24 11
23 3 11
23 7 11
3 14 11
13 8 11
13 17 11
13 9 11
13 14 11
14 8 11
14 9 11
4 7 11
4 24 11
4 2 11
4 22 11
4 11 11
7 24 11
7 2 11
8 9 11
8 10 11
24 16 11
24 2 11
24 10 11
24 11 11
16 2 11
9 22 11
9 21 11
2 10 11
2 22 11
10 21 11
10 17 11
22 11 11
21 17 11
18 20 12
18 23 12
18 3 12
18 4 12
18 7 12
18 24 12
18 2 12
19 17 12
19 10 12
20 4 12
20 24 12
20 16 12
20 2 12
20 11 12
23 7 12
23 3 12
23 4 12
13 8 12
13 14 12
14 8 12
14 9 12
4 7 12
4 24 12
4 16 12
4 2 12
4 22 12
4 11 12
7 24 12
7 16 12
7 2 12
7 11 12
8 9 12
24 16 12
24 2 12
24 22 12
24 11 12
16 2 12
16 22 12
16 11 12
9 17 12
2 10 12
2 22 12
2 21 12
10 17 12
22 21 12
22 17 12
22 11 12
21 11 12
18 20 13
18 23 13
18 3 13
18 4 13
18 7 13
18 16 13
18 2 13
18 22 13
19 11 13
19 16 13
19 10 13
20 3 13
20 4 13
20 7 13
20 24 13
20 16 13
20 2 13
20 21 13
20 11 13
23 24 13
23 3 13
23 4 13
3 4 13
3 7 13
3 11 13
13 8 13
13 9 13
13 2 13
13 14 13
14 8 13
14 9 13
4 7 13
4 24 13
4 16 13
4 2 13
4 22 13
4 21 13
4 11 13
7 16 13
7 2 13
7 11 13
8 9 13
24 16 13
24 2 13
24 22 13
24 11 13
16 2 13
16 10 13
16 22 13
16 17 13
16 11 13
9 21 13
2 22 13
2 21 13
2 11 13
10 17 13
22 21 13
18 20 14
18 3 14
18 14 14
18 24 14
18 16 14
18 2 14
18 11 14
19 24 14
19 2 14
19 10 14
19 22 14
19 21 14
19 17 14
20 23 14
20 3 14
20 13 14
20 14 14
20 24 14
20 16 14
20 2 14
20 11 14
23 3 14
23 14 14
3 14 14
3 24 14
3 16 14
3 2 14
3 22 14
3 11 14
13 8 14
13 9 14
13 10 14
13 4 14
14 24 14
14 16 14
14 2 14
14 11 14
4 8 14
4 24 14
4 9 14
8 9 14
24 16 14
24 2 14
24 10 14
24 22 14
24 21 14
24 11 14
16 2 14
16 22 14
16 21 14
16 11 14
2 22 14
2 21 14
2 11 14
10 17 14
10 22 14
22 17 14
22 11 14
21 17 14
18 20 15
18 23 15
18 3 15
18 14 15
18 24 15
18 2 15
18 11 15
19 24 15
19 2 15
19 3 15
20 3 15
20 14 15
20 24 15
20 2 15
20 10 15
20 22 15
23 3 15
3 14 15
3 24 15
3 2 15
3 22 15
3 21 15
3 11 15
13 4 15
13 8 15
13 24 15
13 16 15
13 9 15
13 17 15
14 2 15
4 8 15
4 24 15
4 9 15
8 9 15
24 10 15
24 21 15
24 17 15
24 11 15
16 11 15
16 2 15
16 22 15
9 21 15
2 22 15
2 21 15
2 11 15
10 17 15
22 21 15
22 11 15
17 11 15
18 20 16
18 3 16
18 14 16
18 24 16
18 2 16
18 11 16
19 17 16
19 10 16
19 22 16
19 21 16
20 3 16
20 24 16
20 16 16
20 2 16
20 22 16
20 11 16
3 14 16
3 24 16
3 2 16
3 22 16
3 11 16
13 8 16
13 9 16
13 4 16
4 8 16
4 9 16
4 21 16
8 24 16
8 9 16
24 16 16
24 22 16
24 17 16
24 11 16
16 9 16
16 2 16
16 22 16
16 21 16
16 11 16
2 22 16
2 11 16
22 21 16
22 11 16
18 11 17
18 16 17
18 3 17
18 20 17
19 17 17
19 22 17
20 11 17
20 16 17
20 2 17
20 3 17
3 14 17
3 16 17
3 2 17
3 22 17
3 11 17
13 8 17
13 24 17
13 9 17
13 4 17
4 8 17
24 11 17
16 9 17
16 2 17
16 22 17
16 21 17
16 11 17
2 11 17
2 22 17
22 21 17
22 11 17
18 11 18
18 20 18
18 4 18
20 24 18
20 2 18
20 11 18
20 4 18
23 13 18
3 8 18
3 9 18
3 14 18
14 8 18
14 9 18
4 7 18
4 24 18
4 2 18
4 22 18
4 11 18
8 9 18
24 11 18
24 2 18
24 22 18
16 11 18
2 11 18
2 22 18
22 11 18
18 11 19
18 20 19
18 4 19
18 2 19
18 7 19
19 17 19
19 10 19
20 11 19
20 4 19
20 2 19
20 7 19
3 8 19
3 9 19
3 22 19
3 14 19
13 17 19
13 24 19
13 22 19
14 8 19
14 9 19
4 7 19
4 24 19
4 2 19
4 22 19
4 21 19
4 11 19
24 9 19
24 2 19
24 22 19
24 21 19
9 2 19
2 22 19
2 21 19
22 21 19
22 11 19
1 4 2
5 8 2
5 11 2
5 9 2
5 7 2
5 6 2
12 18 2
12 19 2
12 13 2
12 14 2
12 4 2
12 16 2
15 4 2
8 11 2
8 9 2
8 7 2
16 18 2
16 19 2
16 13 2
16 14 2
16 4 2
16 21 2
9 6 2
9 7 2
9 22 2
9 11 2
2 6 2
10 20 2
10 23 2
22 19 2
22 20 2
22 21 2
21 18 2
21 19 2
21 20 2
21 23 2
21 11 2
11 18 2
11 19 2
11 7 2
18 19 2
18 20 2
19 23 2
19 3 2
19 13 2
20 23 2
3 13 2
13 14 2
13 4 2
14 4 2
18 11 20
18 20 20
18 4 20
18 2 20
18 7 20
19 17 20
19 10 20
20 11 20
20 4 20
20 2 20
20 7 20
3 8 20
3 9 20
3 22 20
3 14 20
13 17 20
13 24 20
13 22 20
14 8 20
14 9 20
4 7 20
4 24 20
4 2 20
4 22 20
4 21 20
4 11 20
24 9 20
24 2 20
24 22 20
24 21 20
9 2 20
2 22 20
2 21 20
22 21 20
22 11 20
18 7 21
18 20 21
18 4 21
19 2 21
20 11 21
20 4 21
23 13 21
3 9 21
3 14 21
14 8 21
14 2 21
14 9 21
14 22 21
4 7 21
4 2 21
4 22 21
8 9 21
16 2 21
2 22 21
2 21 21
10 17 21
22 21 21
18 20 22
18 4 22
18 7 22
18 24 22
18 16 22
18 2 22
19 17 22
19 2 22
19 22 22
20 4 22
20 7 22
20 16 22
20 2 22
20 11 22
3 8 22
3 14 22
14 8 22
14 21 22
4 7 22
4 16 22
4 2 22
4 21 22
4 11 22
7 16 22
7 22 22
16 2 22
16 21 22
16 11 22
2 22 22
2 21 22
10 17 22
22 21 22
22 11 22
18 20 23
18 23 23
18 13 23
18 4 23
18 24 23
18 16 23
18 2 23
18 11 23
20 16 23
20 2 23
20 13 23
20 21 23
23 13 23
3 8 23
3 16 23
3 9 23
13 24 23
13 16 23
13 2 23
13 22 23
13 21 23
13 11 23
8 9 23
24 16 23
24 2 23
24 22 23
16 2 23
16 22 23
2 22 23
2 21 23
22 21 23
22 11 23
18 19 24
18 20 24
18 3 24
19 20 24
19 23 24
19 3 24
19 13 24
19 24 24
19 16 24
19 2 24
19 21 24
19 11 24
20 23 24
20 3 24
20 24 24
20 16 24
20 2 24
20 22 24
20 11 24
23 3 24
23 24 24
23 16 24
23 2 24
23 22 24
23 21 24
23 11 24
3 24 24
3 16 24
3 11 24
13 8 24
13 16 24
13 9 24
8 16 24
8 9 24
24 16 24
24 2 24
24 22 24
16 2 24
16 22 24
2 22 24
22 21 24
18 24 25
18 16 25
18 2 25
18 11 25
18 19 25
19 20 25
19 23 25
19 3 25
19 24 25
19 16 25
19 2 25
19 21 25
19 11 25
20 23 25
20 3 25
20 24 25
20 16 25
20 2 25
20 21 25
20 11 25
23 3 25
23 16 25
23 2 25
23 21 25
23 11 25
3 2 25
3 16 25
13 9 25
24 16 25
24 22 25
16 2 25
2 22 25
2 21 25
2 11 25
10 17 25
21 17 25
18 19 26
18 20 26
18 23 26
18 16 26
18 2 26
18 11 26
19 20 26
19 23 26
19 3 26
19 24 26
19 16 26
19 2 26
19 11 26
20 23 26
20 3 26
20 13 26
20 24 26
20 16 26
20 2 26
20 21 26
20 17 26
20 11 26
23 3 26
23 24 26
23 16 26
23 11 26
3 24 26
3 16 26
3 2 26
13 8 26
13 9 26
8 9 26
24 16 26
24 22 26
24 21 26
16 2 26
2 22 26
2 21 26
2 11 26
10 17 26
10 21 26
21 17 26
18 11 27
18 16 27
18 23 27
18 19 27
19 23 27
19 13 27
19 24 27
19 16 27
19 2 27
19 11 27
20 8 27
20 9 27
23 13 27
23 24 27
23 16 27
23 2 27
23 21 27
23 11 27
13 2 27
13 11 27
13 24 27
24 16 27
16 2 27
2 21 27
2 11 27
10 17 27
21 17 27
18 19 28
18 23 28
18 13 28
18 24 28
18 16 28
18 2 28
18 11 28
19 23 28
19 13 28
19 24 28
19 16 28
19 2 28
19 11 28
20 8 28
20 9 28
23 13 28
23 16 28
23 2 28
23 11 28
13 16 28
13 2 28
24 21 28
24 11 28
16 2 28
2 22 28
10 17 28
21 17 28
18 19 29
18 16 29
18 23 29
18 2 29
18 13 29
19 23 29
19 13 29
19 24 29
19 16 29
19 2 29
20 8 29
20 9 29
23 13 29
23 24 29
23 16 29
23 2 29
13 2 29
13 24 29
16 2 29
2 22 29
21 17 29
1 4 3
5 8 3
5 11 3
5 9 3
5 7 3
5 6 3
12 19 3
12 3 3
12 13 3
12 14 3
12 4 3
12 16 3
15 16 3
15 3 3
15 13 3
15 4 3
8 11 3
8 7 3
16 18 3
16 3 3
16 13 3
16 14 3
16 17 3
9 6 3
9 11 3
9 7 3
2 4 3
10 11 3
10 20 3
10 23 3
10 7 3
22 17 3
22 21 3
21 17 3
21 19 3
21 18 3
17 23 3
11 20 3
11 6 3
11 7 3
18 19 3
19 3 3
19 13 3
19 14 3
20 23 3
3 4 3
3 6 3
13 14 3
13 4 3
14 4 3
18 19 30
18 16 30
18 23 30
18 2 30
18 13 30
19 23 30
19 13 30
19 24 30
19 16 30
19 2 30
19 11 30
23 16 30
23 13 30
23 11 30
13 24 30
13 2 30
13 11 30
16 2 30
2 11 30
18 24 31
18 16 31
18 23 31
18 2 31
18 19 31
19 23 31
19 24 31
19 16 31
19 2 31
19 11 31
23 24 31
23 16 31
23 2 31
23 11 31
24 16 31
24 2 31
24 22 31
24 11 31
16 2 31
2 22 31
2 21 31
2 17 31
2 11 31
18 11 32
18 16 32
18 23 32
18 19 32
19 23 32
19 24 32
19 16 32
19 2 32
19 11 32
23 24 32
23 16 32
23 2 32
23 11 32
8 9 32
8 22 32
24 16 32
24 2 32
24 22 32
24 11 32
16 2 32
2 21 32
2 17 32
2 11 32
10 22 32
22 17 32
22 21 32
21 17 32
18 19 33
18 23 33
18 24 33
18 16 33
18 2 33
18 22 33
18 21 33
18 11 33
19 23 33
19 24 33
19 16 33
19 2 33
19 22 33
19 21 33
19 11 33
23 24 33
23 16 33
23 2 33
23 11 33
8 9 33
8 22 33
24 16 33
24 2 33
24 22 33
16 9 33
16 2 33
16 22 33
16 11 33
9 2 33
9 22 33
2 10 33
2 22 33
2 21 33
2 17 33
2 11 33
10 17 33
22 21 33
22 17 33
21 17 33
18 24 34
18 2 34
18 22 34
18 19 34
19 23 34
19 24 34
19 16 34
19 2 34
19 10 34
19 21 34
19 11 34
23 16 34
23 11 34
23 24 34
8 9 34
8 22 34
16 2 34
16 22 34
9 22 34
2 21 34
2 17 34
2 11 34
10 17 34
10 21 34
22 17 34
21 17 34
18 11 35
18 23 35
18 22 35
18 4 35
20 8 35
20 22 35
23 24 35
23 16 35
23 11 35
23 4 35
13 8 35
13 24 35
13 22 35
4 24 35
8 9 35
8 22 35
24 11 35
16 22 35
9 22 35
10 17 35
10 21 35
22 17 35
21 17 35
18 24 36
18 16 36
18 23 36
18 22 36
18 21 36
20 8 36
20 24 36
20 22 36
23 4 36
23 24 36
23 16 36
23 10 36
23 21 36
23 11 36
13 8 36
13 22 36
8 9 36
8 22 36
24 16 36
16 9 36
16 11 36
9 22 36
10 21 36
21 17 36
21 11 36
18 24 37
18 23 37
18 11 37
18 4 37
20 24 37
20 22 37
23 17 37
23 16 37
23 24 37
13 24 37
13 22 37
8 22 37
24 22 37
24 11 37
9 22 37
10 17 37
10 21 37
21 17 37
18 24 38
18 16 38
18 23 38
20 24 38
20 22 38
23 24 38
23 16 38
23 4 38
13 8 38
13 9 38
13 22 38
8 22 38
24 22 38
16 9 38
16 22 38
9 22 38
10 17 38
18 4 39
20 8 39
20 3 39
20 13 39
20 22 39
23 16 39
23 9 39
23 21 39
3 13 39
3 22 39
13 8 39
13 24 39
13 22 39
4 16 39
8 9 39
8 22 39
24 16 39
24 22 39
16 11 39
9 22 39
10 17 39
1 17 4
1 24 4
5 8 4
5 11 4
5 7 4
12 18 4
12 3 4
12 13 4
12 14 4
12 4 4
12 16 4
12 22 4
12 21 4
15 16 4
15 3 4
15 13 4
15 14 4
8 11 4
8 9 4
8 7 4
24 18 4
24 3 4
24 14 4
24 9 4
24 17 4
16 18 4
16 19 4
16 3 4
16 13 4
16 7 4
16 14 4
16 22 4
16 21 4
16 17 4
16 10 4
9 18 4
9 19 4
9 13 4
9 14 4
9 10 4
9 22 4
9 21 4
9 17 4
9 11 4
2 6 4
2 7 4
10 18 4
10 19 4
10 23 4
10 3 4
10 7 4
10 22 4
10 21 4
10 17 4
10 11 4
22 18 4
22 19 4
22 20 4
22 3 4
22 13 4
22 7 4
22 21 4
22 17 4
22 11 4
22 14 4
21 18 4
21 19 4
21 20 4
21 3 4
21 13 4
21 7 4
21 17 4
21 14 4
17 18 4
17 20 4
17 13 4
17 14 4
17 3 4
11 3 4
11 6 4
11 7 4
18 19 4
18 20 4
18 3 4
18 13 4
18 7 4
18 14 4
19 20 4
19 3 4
19 13 4
19 7 4
20 23 4
20 3 4
3 14 4
3 6 4
3 7 4
3 4 4
13 14 4
13 4 4
6 7 4
18 8 40
18 17 40
18 10 40
18 22 40
20 9 40
20 21 40
20 23 40
20 4 40
23 21 40
23 9 40
23 3 40
23 4 40
3 9 40
3 16 40
3 21 40
3 4 40
13 16 40
13 21 40
14 8 40
14 10 40
4 16 40
4 9 40
4 10 40
4 21 40
4 17 40
8 10 40
8 22 40
24 22 40
16 17 40
16 21 40
9 21 40
2 22 40
10 22 40
10 21 40
10 17 40
18 8 41
18 17 41
18 10 41
18 14 41
19 14 41
20 23 41
20 3 41
20 13 41
20 4 41
20 16 41
20 9 41
20 10 41
20 21 41
23 3 41
23 13 41
23 4 41
23 16 41
23 10 41
23 21 41
23 17 41
3 13 41
3 4 41
3 8 41
3 16 41
3 9 41
3 10 41
3 21 41
13 21 41
14 8 41
14 24 41
14 2 41
14 10 41
14 17 41
4 16 41
